id,TtlPrc,UntPrc,Year,Elvt,RmNum,HllNum,KchNum,BthNum,Lat,Lng,TspNum,TspDst,AtrNum,AtrDst,EdcNum,EdcDst,HthNum,HthDst,RstNum,RstDst,RtlNum,RtlDst,TrfV,AgrPct,DstPct,HppPct,SadPct,FeaPct
101102468200,5650,45349,2007,1,3,1,1,1,39.8238612692955,116.340855589112,21,465,0,1000,22,334,9,247,87,228,30,500,0,14,8,30,25,21
101102468207,6300,102373,2010,1,2,1,1,1,39.8765021481081,116.396923602399,28,525,36,626,46,687,3,663,87,196,18,540,22.14157407,14,8,28,30,19
101102468237,4500,66148,2007,1,1,0,1,1,39.9006292768953,116.506234980059,40,402,9,634,65,531,12,695,100,231,51,350,0,11,7,37,23,19
101102468255,3900,41222,2007,1,2,1,1,1,39.8414289816798,116.247470370449,39,251,2,176,32,328,3,256,66,188,12,240,0,9,6,25,22,35
101102468278,7300,81821,1999,0,2,1,1,1,39.9417654587149,116.457717768957,35,404,29,422,71,513,27,387,100,108,72,309,0,13,9,32,23,21
101102468288,4200,64915,1998,0,2,1,1,1,39.9364590242636,116.268543069034,30,374,8,678,26,510,16,388,86,161,18,470,37.44527778,15,7,34,25,17
101102468355,4700,49704,2004,0,3,2,1,1,40.1029344613285,116.541756167298,33,342,2,681,31,587,5,440,59,359,12,631,0,12,8,34,24,19
101102468356,4300,29723,2009,1,3,2,1,2,39.7746712363077,116.172799354644,26,434,6,324,22,305,4,375,64,64,13,471,0,14,6,33,27,18
101102468421,2680,48915,1985,0,2,1,1,1,39.9275574624194,116.193813614863,47,336,3,517,68,643,16,566,100,223,33,584,0,10,7,33,22,25
101102468424,3750,42624,2002,0,2,1,1,1,39.9220157529174,116.589086912652,35,561,1,464,79,388,19,595,100,235,40,430,0,10,12,35,22,18
101102468434,2050,44430,2015,0,1,0,1,1,39.7776907517347,116.59506295743,15,584,1,563,0,1000,0,1000,14,151,2,253,0,40,20,0,40,0
101102468467,5500,94454,1964,0,2,1,1,1,39.8886705152906,116.392087588161,43,339,54,466,98,408,40,501,100,216,36,335,0,12,7,28,31,20
101102468469,13800,95350,2004,1,3,2,1,2,39.8942275766358,116.448477723024,33,464,11,650,100,264,22,602,100,199,49,422,0,15,8,33,23,19
101102468477,4950,57325,2011,1,2,1,1,1,40.0780756359298,116.342449639426,51,314,7,340,74,503,37,544,100,123,32,376,0,12,7,33,25,20
101102468533,4450,55129,2001,0,2,1,1,1,40.0692015478381,116.38182943061,18,576,3,577,25,504,8,459,69,363,22,457,0,14,9,30,27,18
101102468559,1950,17684,2013,1,3,0,0,2,39.7634753817923,116.167090783925,29,293,12,138,41,272,6,468,59,34,17,406,0,13,7,32,28,18
101102468566,4600,46915,2013,1,2,2,1,1,40.1351011449276,116.431274038846,18,383,0,1000,19,530,1,857,53,365,23,550,0,17,5,34,26,17
101102468596,4150,42948,2010,1,2,1,1,1,39.9380302885555,116.693393397333,46,276,4,681,39,578,6,419,74,280,29,425,0,14,6,24,37,17
101102468604,1700,34420,2010,1,2,0,0,1,39.9060487088882,116.508558584702,40,308,23,626,73,474,14,541,100,131,53,349,0,11,8,37,24,18
101102468668,2900,46120,1993,0,2,1,1,1,39.940030010503,116.202420241327,50,374,7,592,68,619,10,669,93,244,30,509,0,12,8,30,30,17
101102468724,2900,45814,2004,0,1,1,1,1,39.7572561257258,116.3280029923,50,242,2,633,100,441,12,674,83,229,29,493,0,12,9,35,23,18
101102468736,6900,87631,1990,0,3,1,1,1,39.9845877841293,116.367003341931,37,437,24,558,100,327,48,413,100,214,39,399,0,14,8,30,24,21
101102468749,6340,109936,1990,0,2,1,1,1,39.9193372321508,116.435887058623,22,510,38,384,71,651,23,553,100,165,47,418,27.85486111,11,8,38,22,18
101102468751,10800,90392,2004,1,2,2,1,2,40.0370550028992,116.418118492992,35,461,23,495,75,524,15,532,100,288,34,467,19.55856481,14,8,34,25,18
101102468752,11000,48542,2010,0,4,2,1,3,40.1700723238366,116.397128562479,9,339,0,1000,4,515,0,1000,11,293,11,441,0,0,0,0,0,0
101102468758,3000,29986,2002,0,3,2,1,1,39.7879419874037,116.29684627089,26,442,6,414,43,488,9,462,100,180,42,348,0,11,9,48,17,13
101102468782,10880,67248,2005,1,4,2,1,2,39.9666395667964,116.493311439569,35,445,9,718,33,379,12,774,98,239,35,482,0,11,8,31,21,27
101102468869,4600,56442,1996,1,3,1,1,1,39.8883104801247,116.487997101901,39,411,8,610,100,404,12,507,100,274,37,496,0,12,8,39,20,18
101102468955,6850,52247,2005,1,2,1,1,1,39.8405935464456,116.371277245089,38,352,10,478,42,498,7,520,100,240,24,447,0,13,9,36,21,19
101102468967,3100,54045,2010,1,3,0,0,2,39.8163426033285,116.514014914827,24,535,7,626,29,413,0,1000,67,186,6,394,0,18,4,32,20,24
101102469009,4980,83572,2006,1,1,1,1,1,39.9708916086854,116.439224178254,52,428,16,704,100,546,30,533,100,238,37,479,28.66726852,11,8,40,21,17
101102469096,1550,28875,2013,1,1,0,0,1,40.0564438645051,116.445012622706,45,304,7,540,45,361,4,328,71,184,15,535,0,26,5,15,26,26
101102469116,4010,46008,2013,1,2,1,1,1,39.8321489109745,116.561913793501,8,317,1,419,6,530,1,639,39,421,12,659,0,10,3,46,15,24
101102469121,6500,41917,1999,0,4,2,1,2,40.109715891372,116.554204707191,50,267,1,696,25,468,11,654,73,287,28,586,0,12,6,38,26,15
101102469156,1500,21730,2013,1,3,0,0,1,39.8817920787949,116.703492000554,32,462,0,1000,23,518,3,547,68,215,19,418,0,11,0,39,32,16
101102469168,6600,72816,2007,1,2,2,1,1,39.9062540846581,116.491827563731,33,441,7,535,72,539,17,656,100,52,45,243,0,14,7,35,23,18
101102469169,13500,109162,2012,1,2,2,1,2,40.0043222504714,116.496489667819,13,640,11,570,20,647,6,498,98,54,22,509,0,15,8,28,27,20
101102469181,8200,77068,1998,1,3,1,1,1,40.0177586741236,116.361827037887,23,548,4,355,98,544,11,499,91,307,35,368,0,11,7,30,30,19
101102469195,3830,71885,1986,0,2,1,1,1,39.9716936604021,116.45852402061,43,406,26,641,85,356,19,498,100,184,50,356,0,8,5,28,17,40
101102469205,5490,45789,2013,1,3,1,1,2,39.9038935778596,116.150511519992,9,329,0,1000,7,400,0,1000,26,212,5,281,0,4,9,47,14,23
101102469206,3700,66800,1981,1,2,1,1,1,39.9303193337107,116.474290878599,52,399,25,298,95,419,96,582,100,100,50,446,0,10,8,38,24,17
101102469226,5700,61133,1999,1,3,1,1,1,39.8665895070515,116.370431122147,18,548,13,663,73,641,27,606,100,200,38,420,0,12,8,35,25,18
101102469302,2600,53225,2004,1,1,1,1,1,39.9313483273019,116.196239270604,50,316,5,594,72,556,9,420,96,311,34,426,0,16,10,32,27,13
101102469373,3780,45237,2013,1,2,1,1,1,39.9038960932333,116.147353271853,12,454,0,1000,7,363,0,1000,26,186,5,264,0,4,9,47,14,23
101102469442,5760,69265,2000,1,1,1,1,1,40.0058495538078,116.483364974267,48,304,11,614,84,329,33,420,100,137,57,254,49.24615741,12,8,34,21,22
101102469471,3180,50864,1993,0,2,1,1,1,39.9040105079069,116.23317166346,50,296,7,649,71,611,26,593,100,347,24,569,0,12,9,35,25,17
101102469479,5580,63860,2009,1,2,1,1,1,40.0698415842049,116.38641876746,20,490,2,548,24,510,8,435,59,345,19,490,0,11,4,37,25,22
101102469517,3500,64374,2004,1,1,1,1,1,39.9931610499585,116.479178646913,51,333,21,614,100,400,36,495,100,180,52,379,0,11,7,32,18,29
101102469529,4170,41003,1993,0,2,2,1,1,39.9381683588088,116.170042991322,39,408,8,505,73,431,18,465,77,230,31,408,0,11,6,27,29,24
101102469530,5600,63106,2011,1,2,1,1,1,39.841714892347,116.347188582771,7,578,5,687,15,583,1,782,54,395,11,540,0,16,7,32,21,21
101102469598,10300,139002,1988,1,2,1,1,1,39.9075226604516,116.376232168028,53,404,31,443,80,442,30,490,100,189,31,567,0,11,10,33,21,23
101102469655,3800,52625,1995,0,2,1,1,1,39.9071789982838,116.226094924042,51,317,18,635,70,557,30,480,100,215,32,457,0,12,8,37,21,20
101102469659,6700,101255,2012,1,3,1,1,2,40.0545576192078,116.439379185361,47,318,3,736,47,625,11,577,76,154,19,452,0,13,12,26,29,17
101102469693,9000,75918,2005,1,3,1,1,2,39.9299857780802,116.395645037879,20,514,63,306,30,515,15,515,47,292,19,578,38.77166667,15,11,30,19,23
101102469745,9300,39276,2007,0,3,2,1,3,39.7557784109368,116.542830464332,22,738,2,785,33,554,1,735,67,583,16,775,0,11,6,33,26,21
101102469794,5700,60504,2014,1,3,1,1,1,39.9299857780802,116.395645037879,20,514,63,306,30,515,15,515,47,292,19,578,38.77166667,15,11,30,19,23
101102469796,3350,48948,1996,0,2,1,1,1,39.9241413814578,116.590150124596,38,562,3,718,82,404,19,558,100,188,50,493,0,10,12,35,22,18
101102469819,10060,72778,2008,1,3,2,1,2,39.9025960612998,116.506336847904,40,411,10,591,68,514,13,613,100,230,52,372,0,11,7,37,23,19
101102469825,5500,45579,2007,1,3,1,1,2,39.7625315073057,116.340852028229,52,290,11,569,60,540,14,611,89,163,31,380,0,13,7,33,25,20
101102469856,3350,45369,2014,1,2,1,1,1,39.6835698015699,116.328940487286,36,456,3,254,12,350,0,1000,24,456,7,656,0,0,0,0,0,0
101102469874,4100,51167,2001,1,1,1,1,1,39.8696813411505,116.2960504297,45,406,4,481,77,506,19,503,100,359,17,561,0,11,8,36,25,18
101102469881,6500,55123,2002,1,2,1,1,2,40.0705484311008,116.355359480758,33,339,6,465,69,397,24,529,100,138,34,375,0,15,8,30,26,19
101102469894,3900,38454,2001,1,2,1,1,1,40.0746871026985,116.441266606085,50,202,9,351,87,349,21,456,100,133,33,315,0,12,7,26,30,21
101102469925,3150,53237,1993,0,2,1,1,1,39.9658719606526,116.506825436271,42,447,8,454,52,460,17,537,100,239,47,317,0,8,9,38,24,18
101102469934,2400,34966,2013,1,2,0,0,1,40.0469983912553,116.44786629048,40,528,5,463,34,614,4,688,73,161,18,733,0,12,6,35,22,22
101102469974,7300,67065,1998,1,2,2,1,1,39.9835886829623,116.439140418451,38,459,12,692,100,334,97,523,100,126,33,498,33.45041667,14,9,29,27,18
101102469997,2750,36071,2009,1,2,1,1,1,39.7510255279285,116.373858153176,9,511,1,349,16,461,1,571,26,462,16,561,0,14,17,28,28,10
101102470021,5900,62766,2006,1,2,1,1,2,39.8818562824806,116.326002261115,46,472,9,639,55,421,12,558,100,194,22,644,0,12,9,38,19,19
101102470057,5300,104951,1990,1,1,1,1,1,39.9801632549377,116.33317418768,37,450,12,575,100,340,23,589,100,175,49,425,0,13,8,30,25,21
101102470069,4500,47731,2014,0,3,1,1,1,40.1222700008851,116.642486103387,46,451,0,1000,16,564,1,836,29,474,7,680,0,14,8,33,20,21
101102470077,4550,48032,2006,1,2,1,1,1,39.9720616236671,116.498567406243,39,328,13,599,71,540,23,378,100,176,51,325,0,11,9,31,24,22
101102470098,9000,53220,2002,1,4,2,1,2,39.9976421476189,116.505582787801,21,582,51,460,48,479,1,655,100,323,23,694,0,10,8,35,24,20
101102470185,6600,144105,2004,1,1,0,1,1,39.9703157188359,116.303705984188,48,414,23,786,83,371,28,488,100,134,36,558,24.55916667,13,8,32,26,18
101102470203,20000,111458,2012,1,3,3,1,2,39.9295296004541,116.244961882855,29,368,2,427,13,537,14,666,39,661,14,648,0,12,7,30,23,26
101102470216,2900,68397,2006,1,1,0,1,1,39.9348344666747,116.513227281454,47,474,11,589,92,487,25,620,100,201,51,376,0,10,8,42,23,14
101102470225,4200,29889,2003,0,3,2,1,2,40.1356473396556,116.427875229881,18,503,0,1000,24,597,4,695,49,558,21,649,0,17,5,34,26,17
101102470248,3500,52585,2004,0,1,1,1,1,40.0525560563157,116.406354203185,12,508,3,558,23,545,11,567,84,376,28,510,0,13,7,29,30,19
101102470258,6680,66975,2006,1,2,2,1,1,39.852692099715,116.325518189428,45,372,0,1000,100,424,17,472,100,166,48,303,0,16,7,30,24,20
101102470260,11000,76570,2001,1,3,2,1,2,39.9859619901365,116.472169253459,42,436,11,627,100,242,30,689,79,171,24,519,32.68527778,11,12,34,23,18
101102470274,8500,107664,2009,1,2,2,1,2,39.9162444246263,116.50351292572,40,448,11,760,74,573,11,535,100,94,54,399,0,12,8,33,26,19
101102470291,32000,78513,1999,1,6,3,1,4,39.9426731337038,116.453522221395,41,435,30,397,79,470,35,535,100,131,79,593,0,10,8,39,17,24
101102470380,16500,76305,2005,0,4,1,1,2,39.897870288049,116.482398317589,33,384,1,330,82,542,26,452,100,145,47,348,25.05902778,11,9,39,20,18
101102470410,6200,59104,2004,0,2,2,1,2,39.8002747867991,116.507926579165,50,153,5,475,29,497,10,636,85,355,16,645,0,14,12,27,19,24
101102470411,4500,80214,1966,0,2,1,1,1,39.9299857780802,116.395645037879,20,514,63,306,30,515,15,515,47,292,19,578,38.77166667,15,11,30,19,23
101102470428,8700,66085,2003,1,3,1,1,2,40.0145874399417,116.41502318912,52,348,4,553,76,389,16,597,100,166,30,441,0,12,6,33,28,19
101102470493,6300,53870,2005,1,3,1,1,2,39.8575721021993,116.316964464176,40,402,3,478,74,333,10,540,100,140,45,362,0,30,13,22,19,14
101102470496,3500,37720,1997,0,3,1,1,1,39.7673179981246,116.321322606832,50,305,3,667,34,531,7,555,66,237,14,481,0,12,8,33,26,17
101102470497,9300,75073,2006,1,2,2,1,2,40.042680701126,116.41934063135,38,461,28,589,63,444,16,392,100,396,55,464,0,12,7,34,25,18
101102470504,4550,54492,1996,1,2,1,1,1,40.0433301664385,116.343285766924,45,228,16,645,82,350,25,558,100,162,36,487,0,12,7,31,30,19
101102470524,6300,103415,1991,1,2,1,1,1,39.9819081612942,116.358481680795,24,493,19,526,100,308,34,662,100,128,36,441,0,13,8,26,27,23
101102470549,5850,55752,2004,1,2,1,1,1,39.9168853800976,116.5275096833,52,353,46,417,73,557,22,746,100,337,52,411,0,11,7,39,24,16
101102470552,16860,99965,2016,0,3,1,1,3,39.9097904530997,116.446642110273,26,580,24,543,75,469,19,663,100,236,43,392,22.39675926,11,6,30,37,13
101102470569,5920,94872,1995,0,2,1,1,1,39.9299857780802,116.395645037879,20,514,63,306,30,515,15,515,47,292,19,578,38.77166667,15,11,30,19,23
101102470600,14000,88368,2011,1,3,2,1,2,39.895304632678,116.47840780826,49,451,2,652,76,555,29,625,100,297,53,442,35.51027778,11,9,39,20,18
101102470611,10770,90126,1998,1,3,2,1,2,39.9790242858246,116.353650755457,34,594,14,687,100,264,17,452,100,143,35,509,48.62671296,14,8,30,27,19
101102470625,4600,83063,1985,0,2,1,1,1,39.8893562778842,116.377130705301,52,400,24,446,84,524,24,546,100,221,27,423,0,13,8,33,25,18
101102470628,4200,70470,1993,0,2,1,1,1,40.0374449284592,116.335125623451,39,508,17,499,70,569,13,503,100,223,29,420,0,14,9,29,26,19
101102470637,13500,85552,2004,1,3,2,1,2,39.9299857780802,116.395645037879,20,514,63,306,30,515,15,515,47,292,19,578,38.77166667,15,11,30,19,23
101102470640,6500,109428,1993,0,2,1,1,1,39.9627635455124,116.345627861388,31,478,9,592,100,281,35,560,100,263,45,455,0,12,8,35,24,18
101102470653,12500,87615,2010,1,3,1,1,2,40.0545576192078,116.439379185361,47,318,3,736,47,625,11,577,76,154,19,452,0,13,12,26,29,17
101102470655,8900,104338,1988,1,3,1,1,1,39.9802199734508,116.326496446824,31,403,27,498,100,209,26,526,100,156,58,362,0,15,9,32,23,19
101102470657,4100,73675,1995,1,2,1,1,1,39.9762896575193,116.410445672173,36,365,30,541,100,335,44,358,100,174,53,250,42.18074074,12,9,35,24,17
101102470677,3550,44846,2012,1,4,0,0,1,39.9317508612846,116.624930490958,22,421,2,713,30,438,3,907,73,137,34,360,0,11,6,36,30,14
101102470725,4600,55543,1999,1,2,1,1,1,39.9299857780802,116.395645037879,20,514,63,306,30,515,15,515,47,292,19,578,38.77166667,15,11,30,19,23
101102470747,8590,86838,2007,1,2,1,1,1,40.0072000963529,116.427650693928,40,407,10,684,71,626,19,532,100,234,37,448,30.87037037,14,8,31,26,19
101102470754,5300,61887,2006,1,2,1,1,1,39.9299857780802,116.395645037879,20,514,63,306,30,515,15,515,47,292,19,578,38.77166667,15,11,30,19,23
101102470845,4270,30278,2003,1,3,1,1,2,40.082678017604,116.41661991818,26,493,7,709,69,477,22,429,100,187,31,341,0,14,7,36,22,19
101102470851,6700,54937,1998,1,3,1,1,1,39.9859619901365,116.472169253459,42,436,11,627,100,242,30,689,79,171,24,519,32.68527778,11,12,34,23,18
101102470857,3500,81434,1985,0,1,1,1,1,39.9762896575193,116.410445672173,36,365,30,541,100,335,44,358,100,174,53,250,42.18074074,12,9,35,24,17
101102470898,12150,135000,1994,0,3,1,1,1,39.9620895867302,116.398947415544,33,384,17,679,80,516,18,509,92,272,18,704,0,11,9,35,23,19
101102470902,5300,37731,2008,1,3,1,1,2,40.1706244922971,116.272467338214,29,246,3,248,35,357,6,382,52,37,11,468,0,0,0,0,0,0
101102470916,5800,67537,2007,0,2,1,1,1,39.852692099715,116.325518189428,45,372,0,1000,100,424,17,472,100,166,48,303,0,16,7,30,24,20
101102470942,2150,39830,1980,0,2,1,1,1,40.2333003348792,116.244668467529,51,209,8,747,100,289,40,503,100,120,59,348,0,0,0,0,0,0
101102470947,4200,31079,2001,0,3,2,1,2,39.7459829879741,116.357912467712,36,448,0,1000,56,592,6,554,91,371,31,454,0,7,7,40,24,20
101102470966,9500,99352,2008,1,3,1,1,2,39.903239259686,116.51156047558,43,398,29,406,73,415,9,489,100,97,51,196,0,11,8,37,24,18
101102471007,3300,63474,2008,1,1,1,1,1,39.903239259686,116.51156047558,43,398,29,406,73,415,9,489,100,97,51,196,0,11,8,37,24,18
101102471013,3100,33309,2006,1,2,1,1,1,39.7662167150493,116.171686775423,20,450,10,532,45,534,7,300,61,255,19,474,0,10,6,45,21,16
101102471043,3500,50079,2003,1,2,1,1,1,39.8550742411611,116.438321079385,45,310,3,754,76,415,17,575,100,169,54,244,0,11,7,45,20,14
101102471055,4350,74372,1992,0,2,1,1,1,39.9986828578861,116.431862679582,51,358,19,670,100,186,18,522,100,150,48,380,0,11,8,38,24,17
101102471064,15500,99743,2000,0,3,1,1,1,39.9670306705618,116.41607096009,45,267,45,622,76,443,32,480,100,129,49,301,0,12,10,34,25,17
101102471105,4750,45682,2005,0,2,2,1,2,40.0746314938059,116.566712564891,50,391,7,764,8,603,5,391,41,345,6,603,0,11,6,31,29,20
101102471115,6900,36919,2003,1,4,2,1,2,40.0772758428414,116.418635155202,29,374,5,257,71,552,23,381,100,128,43,372,0,12,6,34,29,17
101102471122,1550,24133,2014,1,2,0,0,1,39.6922711690141,116.319897624802,48,306,3,460,18,563,0,1000,57,422,10,522,0,0,0,0,0,0
101102471174,2800,33066,2009,1,2,1,1,1,39.7746712363077,116.172799354644,26,434,6,324,22,305,4,375,64,64,13,471,0,14,6,33,27,18
101102471175,2800,41353,2010,1,2,1,1,1,39.932556643065,116.61575749904,27,376,5,630,37,464,8,574,100,114,45,402,0,11,9,34,24,20
101102471177,6500,41072,2001,0,4,2,1,2,39.8067300757248,116.45551878534,32,498,2,510,50,549,17,567,100,177,30,478,0,12,8,35,25,18
101102471185,2050,37546,2011,0,1,0,1,1,39.8037044148333,116.226760916968,10,634,0,1000,0,1000,0,1000,4,416,0,1000,0,14,0,85,0,0
101102471188,6800,45841,2008,1,3,1,1,2,39.910179936851,116.574290349478,16,574,7,817,69,598,10,449,100,160,29,402,0,12,8,35,25,17
101102471197,6100,47664,2001,1,3,2,1,2,39.9710161452987,116.509676039925,25,402,11,741,38,512,16,531,93,99,34,395,0,9,9,41,21,18
101102471228,3690,46189,2005,0,2,1,1,1,39.9548457575969,116.561069614491,21,473,5,558,28,349,4,317,76,169,10,457,0,7,5,46,22,17
101102471276,3620,41739,1997,0,3,1,1,1,39.7871309968708,116.441040673266,10,323,0,1000,11,435,2,496,53,261,19,442,0,20,0,40,26,13
101102471310,4520,81989,1978,0,3,0,1,1,39.9245451371669,116.481761453118,52,359,12,609,96,348,47,507,100,273,53,377,0,13,9,33,24,18
101102471316,4700,38427,2000,0,3,2,1,2,40.0850071851346,116.331934458703,50,289,13,536,72,575,37,505,100,230,45,438,0,15,5,34,25,18
101102471411,12200,94362,1997,1,3,1,1,2,39.9508845461862,116.297727024408,44,349,9,428,52,476,19,650,85,224,22,540,30.65606481,13,8,33,26,18
101102471429,5150,52643,2004,0,2,1,1,1,39.8489161629973,116.38725396611,40,383,15,446,71,467,25,405,100,169,47,316,0,15,8,31,25,18
101102471448,5300,41677,1996,0,3,1,1,2,40.1084606985228,116.43723080509,28,284,1,323,2,330,3,416,18,439,10,324,0,27,0,18,45,9
101102471501,11000,40932,2007,0,4,2,1,2,39.7746712363077,116.172799354644,26,434,6,324,22,305,4,375,64,64,13,471,0,14,6,33,27,18
101102471513,10350,88979,1950,0,4,1,1,2,39.9288313691827,116.350349744115,48,223,5,520,85,544,23,503,84,166,19,582,41.79976852,14,9,33,24,18
101102471527,3790,64853,1990,0,2,1,1,1,39.8878153927772,116.321647466444,46,401,5,619,63,491,17,475,100,119,15,453,29.48615741,12,7,34,24,21
101102471536,4900,34846,2001,1,3,1,1,2,40.0746871026985,116.441266606085,50,202,9,351,87,349,21,456,100,133,33,315,0,12,7,26,30,21
101102471555,11500,95389,2000,1,3,2,1,2,39.99600824391,116.471465436482,51,225,14,579,99,371,28,621,100,258,53,300,31.03861111,12,8,34,24,19
101102471567,3700,44947,2000,0,3,1,1,1,39.8935894715413,116.696858373685,41,465,6,565,60,476,18,644,80,330,29,384,0,8,1,45,22,21
101102471568,7000,87174,1997,0,2,1,1,1,39.8884893197651,116.351902949376,50,413,21,682,77,589,22,641,100,234,42,321,0,13,8,35,23,18
101102471599,5400,83657,1983,1,3,1,1,1,39.9698500784603,116.420211114541,53,402,11,643,100,484,26,519,100,148,53,320,27.2975,13,9,30,28,17
101102471602,4450,46833,2002,0,3,2,1,1,39.9170476802854,116.557526090305,16,587,8,506,100,320,18,403,100,83,40,272,0,13,7,31,26,20
101102471620,5500,37955,2006,1,3,1,1,2,39.8026415325933,116.341378686784,40,517,19,486,20,574,13,546,100,318,52,407,0,15,7,33,23,20
101102471649,7500,116750,1993,1,2,1,1,1,39.9528293447114,116.433509627515,49,375,22,565,90,363,16,638,100,230,42,449,0,10,8,32,23,24
101102471670,4400,30436,2009,1,3,2,1,2,39.7746712363077,116.172799354644,26,434,6,324,22,305,4,375,64,64,13,471,0,14,6,33,27,18
101102471678,11880,135834,2000,1,2,1,1,1,39.9719333152001,116.307627703976,47,378,7,704,100,354,26,464,100,213,38,429,0,12,8,32,29,17
101102471727,4500,48315,2014,1,3,2,1,1,40.1912772899176,116.664331466881,46,296,1,217,7,689,2,703,26,558,11,490,0,0,0,0,0,0
101102471731,3950,71701,1989,0,2,1,1,1,40.0010899196602,116.419324678342,50,378,17,582,80,360,28,581,100,93,56,310,0,12,7,31,24,24
101102471750,4750,40136,2003,0,3,1,1,1,40.0799518126409,116.343735878171,51,257,12,500,76,536,34,560,100,204,42,400,0,13,7,37,24,17
101102471764,6500,39572,1995,0,3,2,1,3,40.1124389362855,116.408837729564,14,556,1,501,26,658,0,1000,16,505,1,588,0,16,13,53,7,9
101102471788,4500,58747,1988,0,3,1,1,1,39.9658719606526,116.506825436271,42,447,8,454,52,460,17,537,100,239,47,317,0,8,9,38,24,18
101102471823,4200,63986,1989,1,2,1,1,1,39.9280298839209,116.48184624148,52,328,17,607,100,396,55,502,100,245,52,334,0,11,8,33,22,23
101102471884,7900,52857,2000,1,3,2,1,2,39.9898737108162,116.422537609931,52,367,15,593,79,626,40,586,100,201,39,425,0,12,8,32,27,18
101102471913,2580,43137,2015,0,1,1,1,1,40.3195076442881,116.641795903823,50,185,12,381,74,500,27,567,100,132,57,219,0,0,0,0,0,0
101102471927,4900,30244,2000,1,3,1,1,2,40.0672545216201,116.424665593277,37,328,19,332,76,485,28,533,100,155,57,316,0,13,9,35,21,21
101102471949,12000,82776,2004,1,3,2,1,2,40.0437939103643,116.446793257362,43,464,5,550,31,447,13,536,92,366,21,605,0,14,7,32,24,21
101102471961,6750,93271,2003,0,2,1,1,1,39.9017497531131,116.420509831666,53,324,38,443,92,379,44,392,100,166,53,297,22.70675926,13,8,32,26,18
101102471976,26000,90350,2014,1,4,3,1,3,40.1076314688213,116.563176500234,47,398,0,1000,17,638,6,356,62,172,13,478,0,12,9,28,35,13
101102471980,6500,66219,2007,1,2,1,1,2,39.9403593735918,116.521458024554,23,536,8,616,75,379,8,465,100,59,75,852,0,13,9,33,23,19
101102471984,6990,78101,2010,1,2,1,1,1,40.0596465504122,116.436794097459,37,359,3,709,28,531,4,628,66,431,9,677,0,12,7,35,24,20
101102472047,6200,49379,2004,1,3,1,1,2,39.9299857780802,116.395645037879,20,514,63,306,30,515,15,515,47,292,19,578,38.77166667,15,11,30,19,23
101102472139,13500,87204,2003,1,3,2,1,2,39.9451867831957,116.309767120955,51,481,8,491,100,342,22,494,100,190,45,354,0,10,8,37,26,17
101102472177,6100,31871,2011,1,4,2,1,2,39.9299857780802,116.395645037879,20,514,63,306,30,515,15,515,47,292,19,578,38.77166667,15,11,30,19,23
101102472182,9980,51500,2010,1,4,2,1,2,39.9114167078441,116.640716783787,51,239,12,434,54,449,14,661,100,199,55,293,0,12,7,32,27,19
101102472187,3390,51717,1995,0,2,1,1,1,39.9071789982838,116.226094924042,51,317,18,635,70,557,30,480,100,215,32,457,0,12,8,37,21,20
101102472195,3750,40930,2005,1,2,1,1,1,39.8838137379267,116.656180719683,50,346,2,672,44,401,8,424,85,103,16,478,0,13,8,27,33,17
101102472220,8100,96844,1999,1,3,1,1,1,39.9010556187431,116.384864724081,54,500,60,378,85,490,20,564,100,232,31,279,32.41861111,12,12,30,23,19
101102472233,6380,71557,2011,1,3,2,1,1,39.841714892347,116.347188582771,7,578,5,687,15,583,1,782,54,395,11,540,0,16,7,32,21,21
101102472256,6300,74136,1998,1,2,1,1,1,39.9738233488681,116.437573548167,46,361,17,682,100,386,91,643,100,250,36,481,38.41,10,8,39,19,21
101102472283,4500,47990,2015,0,3,1,1,1,40.3195076442881,116.641795903823,50,185,12,381,74,500,27,567,100,132,57,219,0,0,0,0,0,0
101102472308,5500,80610,2007,1,1,1,1,1,39.9637786770519,116.290315132595,37,476,29,411,87,275,20,576,100,170,41,335,0,11,8,36,24,18
101102472328,3300,52406,1992,1,2,1,1,1,39.915652554165,116.230595466986,39,524,15,458,66,455,10,737,76,296,21,509,0,13,10,35,13,26
101102472354,6300,65448,2007,1,2,1,1,1,39.9403593735918,116.521458024554,23,536,8,616,75,379,8,465,100,59,75,852,0,13,9,33,23,19
101102472417,5980,67924,2006,1,2,1,1,1,39.8818562824806,116.326002261115,46,472,9,639,55,421,12,558,100,194,22,644,0,12,9,38,19,19
101102472444,2530,31143,2003,0,2,1,1,1,40.20553583661,116.232274673968,40,284,0,1000,11,367,14,231,65,118,46,228,0,0,0,0,0,0
101102472454,5500,74830,1993,1,2,1,1,1,39.9610384895607,116.365706023486,17,524,17,506,100,292,21,469,100,147,34,255,0,10,8,37,27,16
101102472484,5200,54451,2006,1,2,1,1,1,39.842891526092,116.3131768614,32,450,1,336,68,556,13,612,74,127,15,579,32.97337963,15,8,32,27,16
101102472486,5200,57881,2006,1,2,1,1,1,39.842891526092,116.3131768614,32,450,1,336,68,556,13,612,74,127,15,579,32.97337963,15,8,32,27,16
101102472496,5300,85775,1999,1,1,1,1,1,39.978898795192,116.364578385071,34,520,20,463,100,236,17,579,100,224,26,452,46.18958333,12,8,34,20,24
